permutation,num_realizations,bfs_state_id,bfs_state_bits,bfs_cross_count,bfs_wil_db,bfs_total_il_db,bfs_worst_input,bfs_worst_output,bfs_worst_path_id,opt_state_id,opt_state_bits,opt_cross_count,opt_wil_db,opt_total_il_db,opt_worst_input,opt_worst_output,opt_worst_path_id,delta_wil_db,relative_improvement_percent,num_optimal_states,num_exact_optimal_states,assignment_wil_range_db
"[6, 3, 1, 5, 2, 7, 4, 0]",5,18160,00001111011000100,7,5.180571312357628,30.84766444125394,1,3,28,78746,01011001110011001,9,4.589656475795414,31.138659919579446,2,1,57,0.5909148365622139,11.406364297170425,2,2,0.5909148365622139
"[6, 3, 1, 5, 4, 0, 2, 7]",5,18000,00001010011000100,5,5.180571312357628,30.556668962928427,1,3,28,74518,01101000110001001,7,4.589656475795414,30.84766444125394,2,1,57,0.5909148365622139,11.406364297170425,2,2,0.5909148365622139
"[6, 3, 1, 5, 4, 0, 7, 2]",5,18008,00011010011000100,6,5.180571312357628,30.702166702091183,1,3,28,74526,01111000110001001,8,4.589656475795414,30.993162180416693,2,1,57,0.5909148365622139,11.406364297170425,2,2,0.5909148365622139
"[6, 3, 1, 5, 4, 2, 0, 7]",4,78614,01101000110011001,8,4.589656475795414,30.993162180416693,2,1,57,78614,01101000110011001,8,4.589656475795414,30.993162180416693,2,1,57,0.0,0.0,2,2,0.5909148365622139
"[6, 3, 1, 5, 4, 2, 7, 0]",4,78622,01111000110011001,9,4.589656475795414,31.138659919579446,2,1,57,78622,01111000110011001,9,4.589656475795414,31.138659919579446,2,1,57,0.0,0.0,2,2,0.5909148365622139
"[6, 3, 1, 5, 4, 7, 0, 2]",1,18136,00011011011000100,7,5.180571312357628,30.84766444125394,1,3,28,18136,00011011011000100,7,5.180571312357628,30.84766444125394,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 1, 5, 4, 7, 2, 0]",1,18128,00001011011000100,6,5.180571312357628,30.702166702091183,1,3,28,18128,00001011011000100,6,5.180571312357628,30.702166702091183,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 1, 5, 7, 0, 2, 4]",4,74646,01101001110001001,8,4.589656475795414,30.993162180416697,2,1,57,74646,01101001110001001,8,4.589656475795414,30.993162180416697,2,1,57,0.0,0.0,2,2,0.5909148365622139
"[6, 3, 1, 5, 7, 0, 4, 2]",4,74654,01111001110001001,9,4.589656475795414,31.138659919579446,2,1,57,74654,01111001110001001,9,4.589656475795414,31.138659919579446,2,1,57,0.0,0.0,2,2,0.5909148365622139
"[6, 3, 1, 5, 7, 2, 0, 4]",5,18172,00111111011000100,9,5.180571312357628,31.13865991957945,1,3,28,78742,01101001110011001,9,4.589656475795414,31.138659919579446,2,1,57,0.5909148365622139,11.406364297170425,2,2,0.5909148365622139
"[6, 3, 1, 5, 7, 2, 4, 0]",5,18164,00101111011000100,8,5.180571312357628,30.993162180416697,1,3,28,78750,01111001110011001,10,4.589656475795414,31.284157658742203,2,1,57,0.5909148365622139,11.406364297170425,2,2,0.5909148365622139
"[6, 3, 1, 5, 7, 4, 0, 2]",1,18140,00111011011000100,8,5.180571312357628,30.993162180416693,1,3,28,18140,00111011011000100,8,5.180571312357628,30.993162180416693,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 1, 5, 7, 4, 2, 0]",1,18132,00101011011000100,7,5.180571312357628,30.84766444125394,1,3,28,18132,00101011011000100,7,5.180571312357628,30.84766444125394,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 0, 2, 4, 5]",2,27316,00101101010101100,8,4.440195121271597,30.993162180416693,4,0,109,27316,00101101010101100,8,4.440195121271597,30.993162180416693,4,0,109,0.0,0.0,2,2,0.0
"[6, 3, 1, 7, 0, 2, 5, 4]",2,92852,00101101010101101,9,4.440195121271597,31.13865991957945,4,0,109,92852,00101101010101101,9,4.440195121271597,31.13865991957945,4,0,109,0.0,0.0,2,2,0.0
"[6, 3, 1, 7, 0, 4, 2, 5]",1,27284,00101001010101100,7,4.440195121271597,30.84766444125394,4,0,109,27284,00101001010101100,7,4.440195121271597,30.84766444125394,4,0,109,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 0, 4, 5, 2]",1,27292,00111001010101100,8,4.440195121271597,30.993162180416693,4,0,109,27292,00111001010101100,8,4.440195121271597,30.993162180416693,4,0,109,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 0, 5, 2, 4]",1,92820,00101001010101101,8,4.440195121271597,30.993162180416693,4,0,109,92820,00101001010101101,8,4.440195121271597,30.993162180416693,4,0,109,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 0, 5, 4, 2]",1,92828,00111001010101101,9,4.440195121271597,31.13865991957945,4,0,109,92828,00111001010101101,9,4.440195121271597,31.13865991957945,4,0,109,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 2, 0, 4, 5]",2,27312,00001101010101100,7,4.543154214958167,30.847664441253936,5,0,120,27312,00001101010101100,7,4.543154214958167,30.847664441253936,5,0,120,0.0,0.0,2,2,0.0
"[6, 3, 1, 7, 2, 0, 5, 4]",2,92848,00001101010101101,8,4.543154214958167,30.993162180416693,5,0,120,92848,00001101010101101,8,4.543154214958167,30.993162180416693,5,0,120,0.0,0.0,2,2,0.0
"[6, 3, 1, 7, 2, 4, 0, 5]",1,92728,00011100010101101,8,4.31344625169022,30.993162180416693,6,0,147,92728,00011100010101101,8,4.31344625169022,30.993162180416693,6,0,147,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 2, 4, 5, 0]",1,92720,00001100010101101,7,4.416405345376791,30.847664441253936,7,0,158,92720,00001100010101101,7,4.416405345376791,30.847664441253936,7,0,158,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 2, 5, 0, 4]",1,27192,00011100010101100,7,4.31344625169022,30.847664441253936,6,0,147,27192,00011100010101100,7,4.31344625169022,30.847664441253936,6,0,147,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 2, 5, 4, 0]",1,27184,00001100010101100,6,4.416405345376791,30.702166702091183,7,0,158,27184,00001100010101100,6,4.416405345376791,30.702166702091183,7,0,158,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 4, 0, 2, 5]",1,27280,00001001010101100,6,4.543154214958167,30.702166702091183,5,0,120,27280,00001001010101100,6,4.543154214958167,30.702166702091183,5,0,120,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 4, 0, 5, 2]",1,27288,00011001010101100,7,4.543154214958167,30.847664441253936,5,0,120,27288,00011001010101100,7,4.543154214958167,30.847664441253936,5,0,120,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 4, 2, 0, 5]",1,92732,00111100010101101,9,4.31344625169022,31.13865991957945,6,0,147,92732,00111100010101101,9,4.31344625169022,31.13865991957945,6,0,147,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 4, 2, 5, 0]",1,92724,00101100010101101,8,4.416405345376791,30.993162180416693,7,0,158,92724,00101100010101101,8,4.416405345376791,30.993162180416693,7,0,158,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 4, 5, 0, 2]",2,27160,00011000010101100,6,4.371904255403108,30.702166702091183,7,2,166,27160,00011000010101100,6,4.371904255403108,30.702166702091183,7,2,166,0.0,0.0,2,2,0.0
"[6, 3, 1, 7, 4, 5, 2, 0]",2,27152,00001000010101100,5,4.416405345376791,30.55666896292843,7,0,158,27152,00001000010101100,5,4.416405345376791,30.55666896292843,7,0,158,0.0,0.0,2,2,0.0
"[6, 3, 1, 7, 5, 0, 2, 4]",1,92816,00001001010101101,7,4.543154214958167,30.847664441253936,5,0,120,92816,00001001010101101,7,4.543154214958167,30.847664441253936,5,0,120,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 5, 0, 4, 2]",1,92824,00011001010101101,8,4.543154214958167,30.993162180416693,5,0,120,92824,00011001010101101,8,4.543154214958167,30.993162180416693,5,0,120,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 5, 2, 0, 4]",1,27196,00111100010101100,8,4.31344625169022,30.993162180416693,6,0,147,27196,00111100010101100,8,4.31344625169022,30.993162180416693,6,0,147,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 5, 2, 4, 0]",1,27188,00101100010101100,7,4.416405345376791,30.84766444125394,7,0,158,27188,00101100010101100,7,4.416405345376791,30.84766444125394,7,0,158,0.0,0.0,1,1,0.0
"[6, 3, 1, 7, 5, 4, 0, 2]",2,92696,00011000010101101,7,4.371904255403108,30.84766444125394,7,2,166,92696,00011000010101101,7,4.371904255403108,30.84766444125394,7,2,166,0.0,0.0,2,2,0.0
"[6, 3, 1, 7, 5, 4, 2, 0]",2,92688,00001000010101101,6,4.416405345376791,30.702166702091183,7,0,158,92688,00001000010101101,6,4.416405345376791,30.702166702091183,7,0,158,0.0,0.0,2,2,0.0
"[6, 3, 2, 0, 1, 4, 5, 7]",2,94768,00001100010011101,7,4.447656475795414,30.847664441253936,3,0,69,94768,00001100010011101,7,4.447656475795414,30.847664441253936,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 1, 4, 7, 5]",2,94776,00011100010011101,8,4.447656475795414,30.99316218041669,3,0,69,94776,00011100010011101,8,4.447656475795414,30.99316218041669,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 1, 5, 4, 7]",2,29232,00001100010011100,6,4.447656475795414,30.702166702091183,3,0,69,29232,00001100010011100,6,4.447656475795414,30.702166702091183,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 1, 5, 7, 4]",2,29240,00011100010011100,7,4.447656475795414,30.84766444125394,3,0,69,29240,00011100010011100,7,4.447656475795414,30.84766444125394,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 1, 7, 4, 5]",4,29360,00001101010011100,7,4.447656475795414,30.84766444125394,3,0,69,29360,00001101010011100,7,4.447656475795414,30.84766444125394,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 1, 7, 5, 4]",4,94896,00001101010011101,8,4.447656475795414,30.993162180416693,3,0,69,94896,00001101010011101,8,4.447656475795414,30.993162180416693,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 4, 1, 5, 7]",2,94772,00101100010011101,8,4.447656475795414,30.99316218041669,3,0,69,94772,00101100010011101,8,4.447656475795414,30.99316218041669,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 4, 1, 7, 5]",2,94780,00111100010011101,9,4.447656475795414,31.138659919579446,3,0,69,94780,00111100010011101,9,4.447656475795414,31.138659919579446,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 4, 5, 1, 7]",4,29200,00001000010011100,5,4.447656475795414,30.556668962928427,3,0,69,29200,00001000010011100,5,4.447656475795414,30.556668962928427,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 4, 5, 7, 1]",4,29208,00011000010011100,6,4.447656475795414,30.702166702091183,3,0,69,29208,00011000010011100,6,4.447656475795414,30.702166702091183,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 4, 7, 1, 5]",2,29328,00001001010011100,6,4.447656475795414,30.702166702091183,3,0,69,29328,00001001010011100,6,4.447656475795414,30.702166702091183,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 4, 7, 5, 1]",2,29336,00011001010011100,7,4.447656475795414,30.84766444125394,3,0,69,29336,00011001010011100,7,4.447656475795414,30.84766444125394,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 5, 1, 4, 7]",2,29236,00101100010011100,7,4.447656475795414,30.847664441253936,3,0,69,29236,00101100010011100,7,4.447656475795414,30.847664441253936,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 5, 1, 7, 4]",2,29244,00111100010011100,8,4.447656475795414,30.99316218041669,3,0,69,29244,00111100010011100,8,4.447656475795414,30.99316218041669,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 5, 4, 1, 7]",4,94736,00001000010011101,6,4.447656475795414,30.702166702091183,3,0,69,94736,00001000010011101,6,4.447656475795414,30.702166702091183,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 5, 4, 7, 1]",4,94744,00011000010011101,7,4.447656475795414,30.847664441253936,3,0,69,94744,00011000010011101,7,4.447656475795414,30.847664441253936,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 5, 7, 1, 4]",2,94864,00001001010011101,7,4.447656475795414,30.847664441253936,3,0,69,94864,00001001010011101,7,4.447656475795414,30.847664441253936,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 5, 7, 4, 1]",2,94872,00011001010011101,8,4.447656475795414,30.99316218041669,3,0,69,94872,00011001010011101,8,4.447656475795414,30.99316218041669,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 7, 1, 4, 5]",4,29364,00101101010011100,8,4.447656475795414,30.993162180416693,3,0,69,29364,00101101010011100,8,4.447656475795414,30.993162180416693,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 7, 1, 5, 4]",4,94900,00101101010011101,9,4.447656475795414,31.138659919579446,3,0,69,94900,00101101010011101,9,4.447656475795414,31.138659919579446,3,0,69,0.0,0.0,2,2,0.7329148365622142
"[6, 3, 2, 0, 7, 4, 1, 5]",2,29332,00101001010011100,7,4.447656475795414,30.847664441253936,3,0,69,29332,00101001010011100,7,4.447656475795414,30.847664441253936,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 7, 4, 5, 1]",2,29340,00111001010011100,8,4.447656475795414,30.993162180416693,3,0,69,29340,00111001010011100,8,4.447656475795414,30.993162180416693,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 7, 5, 1, 4]",2,94868,00101001010011101,8,4.447656475795414,30.99316218041669,3,0,69,94868,00101001010011101,8,4.447656475795414,30.99316218041669,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 0, 7, 5, 4, 1]",2,94876,00111001010011101,9,4.447656475795414,31.138659919579446,3,0,69,94876,00111001010011101,9,4.447656475795414,31.138659919579446,3,0,69,0.0,0.0,1,1,0.7329148365622142
"[6, 3, 2, 1, 0, 4, 5, 7]",2,78384,00001100010011001,6,4.692615569481987,30.702166702091183,3,1,68,78384,00001100010011001,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 0, 4, 7, 5]",2,78392,00011100010011001,7,4.692615569481987,30.847664441253936,3,1,68,78392,00011100010011001,7,4.692615569481987,30.847664441253936,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 0, 5, 4, 7]",2,12848,00001100010011000,5,4.692615569481987,30.556668962928427,3,1,68,12848,00001100010011000,5,4.692615569481987,30.556668962928427,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 0, 5, 7, 4]",2,12856,00011100010011000,6,4.692615569481987,30.702166702091183,3,1,68,12856,00011100010011000,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 0, 7, 4, 5]",4,12976,00001101010011000,6,4.692615569481987,30.702166702091183,3,1,68,12976,00001101010011000,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 0, 7, 5, 4]",4,78512,00001101010011001,7,4.692615569481987,30.847664441253936,3,1,68,78512,00001101010011001,7,4.692615569481987,30.847664441253936,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 4, 0, 5, 7]",2,78388,00101100010011001,7,4.692615569481987,30.847664441253936,3,1,68,78388,00101100010011001,7,4.692615569481987,30.847664441253936,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 4, 0, 7, 5]",2,78396,00111100010011001,8,4.692615569481987,30.99316218041669,3,1,68,78396,00111100010011001,8,4.692615569481987,30.99316218041669,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 4, 5, 0, 7]",4,12816,00001000010011000,4,4.692615569481987,30.41117122376567,3,1,68,12816,00001000010011000,4,4.692615569481987,30.41117122376567,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 4, 5, 7, 0]",4,12824,00011000010011000,5,4.692615569481987,30.556668962928427,3,1,68,12824,00011000010011000,5,4.692615569481987,30.556668962928427,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 4, 7, 0, 5]",2,12944,00001001010011000,5,4.692615569481987,30.556668962928427,3,1,68,12944,00001001010011000,5,4.692615569481987,30.556668962928427,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 4, 7, 5, 0]",2,12952,00011001010011000,6,4.692615569481987,30.702166702091183,3,1,68,12952,00011001010011000,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 5, 0, 4, 7]",2,12852,00101100010011000,6,4.692615569481987,30.702166702091183,3,1,68,12852,00101100010011000,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 5, 0, 7, 4]",2,12860,00111100010011000,7,4.692615569481987,30.847664441253936,3,1,68,12860,00111100010011000,7,4.692615569481987,30.847664441253936,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 5, 4, 0, 7]",4,78352,00001000010011001,5,4.692615569481987,30.556668962928427,3,1,68,78352,00001000010011001,5,4.692615569481987,30.556668962928427,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 5, 4, 7, 0]",4,78360,00011000010011001,6,4.692615569481987,30.702166702091183,3,1,68,78360,00011000010011001,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 5, 7, 0, 4]",2,78480,00001001010011001,6,4.692615569481987,30.702166702091183,3,1,68,78480,00001001010011001,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 5, 7, 4, 0]",2,78488,00011001010011001,7,4.692615569481987,30.847664441253936,3,1,68,78488,00011001010011001,7,4.692615569481987,30.847664441253936,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 7, 0, 4, 5]",4,12980,00101101010011000,7,4.692615569481987,30.847664441253936,3,1,68,12980,00101101010011000,7,4.692615569481987,30.847664441253936,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 7, 0, 5, 4]",4,78516,00101101010011001,8,4.692615569481987,30.993162180416693,3,1,68,78516,00101101010011001,8,4.692615569481987,30.993162180416693,3,1,68,0.0,0.0,2,2,0.48795574287564136
"[6, 3, 2, 1, 7, 4, 0, 5]",2,12948,00101001010011000,6,4.692615569481987,30.702166702091183,3,1,68,12948,00101001010011000,6,4.692615569481987,30.702166702091183,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 7, 4, 5, 0]",2,12956,00111001010011000,7,4.692615569481987,30.84766444125394,3,1,68,12956,00111001010011000,7,4.692615569481987,30.84766444125394,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 7, 5, 0, 4]",2,78484,00101001010011001,7,4.692615569481987,30.847664441253936,3,1,68,78484,00101001010011001,7,4.692615569481987,30.847664441253936,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 1, 7, 5, 4, 0]",2,78492,00111001010011001,8,4.692615569481987,30.99316218041669,3,1,68,78492,00111001010011001,8,4.692615569481987,30.99316218041669,3,1,68,0.0,0.0,1,1,0.48795574287564136
"[6, 3, 2, 4, 0, 1, 5, 7]",2,71280,00001110011010001,7,5.180571312357628,30.847664441253936,1,3,28,71280,00001110011010001,7,5.180571312357628,30.847664441253936,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 4, 0, 1, 7, 5]",2,71288,00011110011010001,8,5.180571312357628,30.99316218041669,1,3,28,71288,00011110011010001,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 4, 0, 5, 1, 7]",1,87636,00101010011010101,8,5.180571312357628,30.99316218041669,1,3,28,87636,00101010011010101,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 0, 5, 7, 1]",1,87644,00111010011010101,9,5.180571312357628,31.138659919579446,1,3,28,87644,00111010011010101,9,5.180571312357628,31.138659919579446,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 0, 7, 1, 5]",1,71416,00011111011010001,9,5.180571312357628,31.138659919579442,1,3,28,71416,00011111011010001,9,5.180571312357628,31.138659919579442,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 0, 7, 5, 1]",1,71408,00001111011010001,8,5.180571312357628,30.99316218041669,1,3,28,71408,00001111011010001,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 1, 0, 5, 7]",2,87664,00001110011010101,8,5.180571312357628,30.99316218041669,1,3,28,87664,00001110011010101,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 4, 1, 0, 7, 5]",2,87672,00011110011010101,9,5.180571312357628,31.138659919579446,1,3,28,87672,00011110011010101,9,5.180571312357628,31.138659919579446,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 4, 1, 5, 0, 7]",1,71252,00101010011010001,7,5.180571312357628,30.847664441253936,1,3,28,71252,00101010011010001,7,5.180571312357628,30.847664441253936,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 1, 5, 7, 0]",1,71260,00111010011010001,8,5.180571312357628,30.99316218041669,1,3,28,71260,00111010011010001,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 1, 7, 0, 5]",1,87800,00011111011010101,10,5.180571312357628,31.2841576587422,1,3,28,87800,00011111011010101,10,5.180571312357628,31.2841576587422,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 1, 7, 5, 0]",1,87792,00001111011010101,9,5.180571312357628,31.138659919579446,1,3,28,87792,00001111011010101,9,5.180571312357628,31.138659919579446,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 5, 0, 1, 7]",1,87632,00001010011010101,7,5.180571312357628,30.847664441253936,1,3,28,87632,00001010011010101,7,5.180571312357628,30.847664441253936,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 5, 0, 7, 1]",1,87640,00011010011010101,8,5.180571312357628,30.99316218041669,1,3,28,87640,00011010011010101,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 5, 1, 0, 7]",1,71248,00001010011010001,6,5.180571312357628,30.702166702091183,1,3,28,71248,00001010011010001,6,5.180571312357628,30.702166702091183,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 5, 1, 7, 0]",1,71256,00011010011010001,7,5.180571312357628,30.847664441253936,1,3,28,71256,00011010011010001,7,5.180571312357628,30.847664441253936,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 5, 7, 0, 1]",2,71376,00001011011010001,7,5.180571312357628,30.847664441253933,1,3,28,71376,00001011011010001,7,5.180571312357628,30.847664441253933,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 4, 5, 7, 1, 0]",2,87760,00001011011010101,8,5.180571312357628,30.99316218041669,1,3,28,87760,00001011011010101,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 4, 7, 0, 1, 5]",1,71420,00111111011010001,10,5.180571312357628,31.2841576587422,1,3,28,71420,00111111011010001,10,5.180571312357628,31.2841576587422,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 7, 0, 5, 1]",1,71412,00101111011010001,9,5.180571312357628,31.138659919579446,1,3,28,71412,00101111011010001,9,5.180571312357628,31.138659919579446,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 7, 1, 0, 5]",1,87804,00111111011010101,11,5.180571312357628,31.429655397904952,1,3,28,87804,00111111011010101,11,5.180571312357628,31.429655397904952,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 7, 1, 5, 0]",1,87796,00101111011010101,10,5.180571312357628,31.284157658742203,1,3,28,87796,00101111011010101,10,5.180571312357628,31.284157658742203,1,3,28,0.0,0.0,1,1,0.0
"[6, 3, 2, 4, 7, 5, 0, 1]",2,71380,00101011011010001,8,5.180571312357628,30.99316218041669,1,3,28,71380,00101011011010001,8,5.180571312357628,30.99316218041669,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 4, 7, 5, 1, 0]",2,87764,00101011011010101,9,5.180571312357628,31.138659919579446,1,3,28,87764,00101011011010101,9,5.180571312357628,31.138659919579446,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 5, 0, 1, 4, 7]",2,5744,00001110011010000,6,5.180571312357628,30.702166702091183,1,3,28,5744,00001110011010000,6,5.180571312357628,30.702166702091183,1,3,28,0.0,0.0,2,2,0.0
"[6, 3, 2, 5, 0, 1, 7, 4]",2,5752,00011110011010000,7,5.180571312357628,30.84766444125394,1,3,28,5752,00011110011010000,7,5.180571312357628,30.84766444125394,1,3,28,0.0,0.0,2,2,0.0
